date,country,country_name,area,region,values.Retail & recreation,values.Grocery & pharmacy,values.Parks,values.Transit stations,values.Workplace,values.Residential
2020-03-29,US,United States,Pennsylvania,Mifflin County,-35%,-12%,n/a,n/a,-24%,+18%
2020-03-29,US,United States,Pennsylvania,Monroe County,-59%,-34%,-49%,-74%,-45%,+13%
2020-03-29,US,United States,Pennsylvania,Montgomery County,-58%,-36%,-4%,-54%,-44%,+15%
2020-03-29,US,United States,Pennsylvania,Montour County,-63%,-31%,n/a,n/a,-13%,n/a
2020-03-29,US,United States,Pennsylvania,Northampton County,-56%,-32%,-6%,-61%,-39%,+14%
2020-03-29,US,United States,Pennsylvania,Northumberland County,-42%,-11%,n/a,-25%,-22%,+9%
2020-03-29,US,United States,Pennsylvania,Perry County,-38%,-13%,n/a,n/a,-25%,+21%
2020-03-29,US,United States,Pennsylvania,Philadelphia County,-57%,-27%,-47%,-57%,-42%,+14%
2020-03-29,US,United States,Pennsylvania,Pike County,-48%,-16%,n/a,n/a,-39%,+22%
2020-03-29,US,United States,Pennsylvania,Potter County,-52%,-6%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Pennsylvania,Schuylkill County,-39%,-16%,-43%,-6%,-28%,+10%
2020-03-29,US,United States,Pennsylvania,Snyder County,-55%,-28%,n/a,n/a,-33%,+12%
2020-03-29,US,United States,Pennsylvania,Somerset County,-36%,-14%,-20%,-55%,-26%,+19%
2020-03-29,US,United States,Pennsylvania,Sullivan County,n/a,n/a,n/a,n/a,-42%,n/a
2020-03-29,US,United States,Pennsylvania,Susquehanna County,-42%,-17%,n/a,-25%,-30%,+15%
2020-03-29,US,United States,Pennsylvania,Tioga County,-45%,-15%,n/a,n/a,-27%,+16%
2020-03-29,US,United States,Pennsylvania,Union County,-55%,-30%,n/a,n/a,-35%,+14%
2020-03-29,US,United States,Pennsylvania,Venango County,-25%,-15%,n/a,-70%,-28%,+16%
2020-03-29,US,United States,Pennsylvania,Warren County,-28%,+5%,-38%,n/a,-27%,+17%
2020-03-29,US,United States,Pennsylvania,Washington County,-45%,-17%,+45%,-16%,-35%,+10%
2020-03-29,US,United States,Pennsylvania,Wayne County,-49%,-19%,n/a,n/a,-41%,+17%
2020-03-29,US,United States,Pennsylvania,Westmoreland County,-44%,-28%,+103%,-36%,-35%,+10%
2020-03-29,US,United States,Pennsylvania,Wyoming County,-36%,-8%,n/a,n/a,-35%,-1%
2020-03-29,US,United States,Pennsylvania,York County,-52%,-34%,-11%,-46%,-37%,+13%
2020-03-29,US,United States,Oklahoma,Adair County,-3%,+8%,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Oklahoma,Atoka County,-19%,-19%,n/a,-26%,-27%,n/a
2020-03-29,US,United States,Oklahoma,Beckham County,-20%,-9%,n/a,-10%,-13%,n/a
2020-03-29,US,United States,Oklahoma,Blaine County,-12%,-1%,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Oklahoma,Bryan County,-30%,-25%,n/a,-21%,-34%,+15%
2020-03-29,US,United States,Oklahoma,Caddo County,-17%,-1%,n/a,-10%,-35%,n/a
2020-03-29,US,United States,Oklahoma,Canadian County,-33%,-20%,+85%,-9%,-37%,+10%
2020-03-29,US,United States,Oklahoma,Carter County,-27%,+1%,n/a,-16%,-29%,+14%
2020-03-29,US,United States,Oklahoma,Cherokee County,-26%,-5%,-38%,n/a,-33%,+17%
2020-03-29,US,United States,Oklahoma,Choctaw County,-22%,-6%,n/a,n/a,-21%,n/a
2020-03-29,US,United States,Oklahoma,Cleveland County,-46%,-22%,+26%,n/a,-39%,+11%
2020-03-29,US,United States,Oklahoma,Coal County,n/a,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Oklahoma,Comanche County,-38%,-9%,+66%,+5%,-38%,+9%
2020-03-29,US,United States,Oklahoma,Cotton County,n/a,-23%,n/a,-43%,-33%,n/a
2020-03-29,US,United States,Oklahoma,Craig County,-14%,-21%,n/a,+8%,-24%,n/a
2020-03-29,US,United States,Oklahoma,Creek County,-22%,-7%,-18%,n/a,-31%,+10%
2020-03-29,US,United States,Oklahoma,Custer County,-32%,-7%,n/a,-6%,-28%,n/a
2020-03-29,US,United States,Oklahoma,Delaware County,-16%,+20%,n/a,-13%,-20%,+12%
2020-03-29,US,United States,Oklahoma,Garfield County,-38%,-19%,-36%,-20%,-23%,+13%
2020-03-29,US,United States,Oklahoma,Garvin County,-18%,-3%,-27%,-16%,-19%,-4%
2020-03-29,US,United States,Oklahoma,Grady County,-37%,+2%,n/a,n/a,-37%,+16%
2020-03-29,US,United States,Oklahoma,Greer County,n/a,n/a,n/a,n/a,-38%,n/a
2020-03-29,US,United States,Oklahoma,Haskell County,-17%,+14%,n/a,n/a,-30%,n/a
2020-03-29,US,United States,Oklahoma,Hughes County,-19%,+8%,n/a,n/a,-29%,n/a
2020-03-29,US,United States,Oklahoma,Jackson County,-29%,+0%,n/a,n/a,-25%,+9%
2020-03-29,US,United States,Oklahoma,Jefferson County,n/a,+5%,n/a,n/a,-41%,n/a
2020-03-29,US,United States,Oklahoma,Johnston County,-47%,+0%,n/a,n/a,-26%,n/a
2020-03-29,US,United States,Oklahoma,Kay County,-22%,+11%,n/a,-25%,-32%,+13%
2020-03-29,US,United States,Oklahoma,Kingfisher County,-8%,n/a,n/a,n/a,-33%,n/a
2020-03-29,US,United States,Oklahoma,Kiowa County,-15%,-4%,n/a,n/a,-20%,n/a
2020-03-29,US,United States,Oklahoma,Latimer County,-19%,-10%,n/a,n/a,-32%,n/a
2020-03-29,US,United States,Oklahoma,Le Flore County,-18%,-5%,n/a,n/a,-23%,+10%
2020-03-29,US,United States,Oklahoma,Lincoln County,-29%,+4%,n/a,n/a,-31%,+12%
2020-03-29,US,United States,Oklahoma,Logan County,-18%,-3%,n/a,-16%,-26%,+17%
2020-03-29,US,United States,Oklahoma,Love County,-37%,-9%,n/a,n/a,-44%,n/a
2020-03-29,US,United States,Oklahoma,Major County,n/a,n/a,n/a,n/a,-24%,n/a
2020-03-29,US,United States,Oklahoma,Marshall County,-13%,+6%,n/a,n/a,-27%,n/a
2020-03-29,US,United States,Oklahoma,Mayes County,-22%,-3%,n/a,-17%,-25%,+14%
2020-03-29,US,United States,Oklahoma,McClain County,-30%,-13%,n/a,-42%,-38%,+17%
2020-03-29,US,United States,Oklahoma,McCurtain County,-23%,-2%,-11%,-18%,-18%,+9%
2020-03-29,US,United States,Oklahoma,McIntosh County,-15%,+25%,n/a,+8%,-22%,n/a
2020-03-29,US,United States,Oklahoma,Murray County,-16%,+7%,-22%,n/a,-30%,n/a
2020-03-29,US,United States,Oklahoma,Muskogee County,-30%,-10%,+1%,-8%,-24%,+14%
2020-03-29,US,United States,Oklahoma,Noble County,-42%,-9%,n/a,-50%,-33%,n/a
2020-03-29,US,United States,Oklahoma,Nowata County,-8%,-2%,n/a,-62%,-29%,n/a
2020-03-29,US,United States,Oklahoma,Okfuskee County,-32%,-4%,n/a,-20%,-31%,n/a
2020-03-29,US,United States,Oklahoma,Oklahoma County,-43%,-16%,+24%,-37%,-35%,+10%
2020-03-29,US,United States,Oklahoma,Okmulgee County,-21%,-6%,n/a,-17%,-25%,+13%
2020-03-29,US,United States,Oklahoma,Osage County,-25%,+7%,-38%,n/a,-39%,+15%
2020-03-29,US,United States,Oklahoma,Ottawa County,-21%,-3%,n/a,n/a,-35%,+8%
2020-03-29,US,United States,Oklahoma,Pawnee County,-29%,-25%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Oklahoma,Payne County,-44%,-19%,+22%,n/a,-41%,+18%
2020-03-29,US,United States,Oklahoma,Pittsburg County,-40%,-2%,n/a,-42%,-24%,+12%
2020-03-29,US,United States,Oklahoma,Pontotoc County,-31%,-15%,n/a,n/a,-34%,+16%
2020-03-29,US,United States,Oklahoma,Pottawatomie County,-36%,-7%,-35%,n/a,-35%,+11%
2020-03-29,US,United States,Oklahoma,Pushmataha County,-18%,-1%,n/a,n/a,-17%,n/a
2020-03-29,US,United States,Oklahoma,Rogers County,-29%,-3%,-10%,n/a,-32%,+11%
2020-03-29,US,United States,Oklahoma,Seminole County,-22%,-1%,n/a,-30%,-22%,n/a
2020-03-29,US,United States,Oklahoma,Sequoyah County,-26%,+11%,n/a,-11%,-32%,+14%
2020-03-29,US,United States,Oklahoma,Stephens County,-35%,-12%,n/a,n/a,-29%,+13%
2020-03-29,US,United States,Oklahoma,Texas County,-30%,-4%,n/a,-13%,-24%,n/a
2020-03-29,US,United States,Oklahoma,Tillman County,-12%,-8%,n/a,n/a,-30%,n/a
2020-03-29,US,United States,Oklahoma,Tulsa County,-42%,-18%,-22%,-22%,-36%,+10%
2020-03-29,US,United States,Oklahoma,Wagoner County,-21%,+7%,n/a,n/a,-35%,+10%
2020-03-29,US,United States,Oklahoma,Washington County,-30%,-7%,n/a,n/a,-26%,+15%
2020-03-29,US,United States,Oklahoma,Washita County,n/a,-17%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Oklahoma,Woods County,-12%,n/a,+24%,n/a,-38%,n/a
2020-03-29,US,United States,Oklahoma,Woodward County,-25%,-7%,n/a,n/a,-25%,n/a
2020-03-29,EE,Estonia,n/a,Harju County,-61%,-29%,+2%,-57%,-34%,+11%
2020-03-29,EE,Estonia,n/a,Hiiu County,n/a,n/a,n/a,n/a,-68%,n/a
2020-03-29,EE,Estonia,n/a,Ida-Viru County,-50%,-22%,-23%,-35%,-28%,+12%
2020-03-29,EE,Estonia,n/a,Järva County,-41%,-23%,n/a,n/a,-39%,n/a
2020-03-29,EE,Estonia,n/a,Jõgeva County,-45%,-24%,n/a,n/a,-42%,n/a
2020-03-29,EE,Estonia,n/a,Lääne County,-53%,-32%,n/a,n/a,-47%,n/a
2020-03-29,EE,Estonia,n/a,Lääne-Viru County,-55%,-20%,n/a,-41%,-20%,+5%
2020-03-29,EE,Estonia,n/a,Pärnu County,-67%,-31%,-17%,-53%,-36%,+20%
2020-03-29,EE,Estonia,n/a,Põlva County,-77%,-24%,n/a,n/a,-48%,n/a
2020-03-29,EE,Estonia,n/a,Rapla County,-72%,-23%,n/a,n/a,-47%,n/a
2020-03-29,EE,Estonia,n/a,Saare County,-80%,-40%,n/a,-80%,-57%,n/a
2020-03-29,EE,Estonia,n/a,Tartu County,-65%,-30%,-13%,-54%,-35%,+23%
2020-03-29,EE,Estonia,n/a,Valga County,-58%,-30%,n/a,n/a,-40%,n/a
2020-03-29,EE,Estonia,n/a,Viljandi County,-58%,-26%,n/a,-42%,-13%,n/a
2020-03-29,EE,Estonia,n/a,Võru County,-82%,-20%,n/a,n/a,-46%,n/a
2020-03-29,US,United States,Minnesota,Aitkin County,-63%,-46%,-65%,n/a,-41%,n/a
2020-03-29,US,United States,Minnesota,Anoka County,-55%,-34%,+12%,-45%,-39%,+15%
2020-03-29,US,United States,Minnesota,Becker County,-51%,-21%,n/a,n/a,-35%,+16%
2020-03-29,US,United States,Minnesota,Beltrami County,-52%,-29%,+4%,n/a,-36%,+18%
2020-03-29,US,United States,Minnesota,Benton County,-58%,-33%,n/a,n/a,-31%,+18%
2020-03-29,US,United States,Minnesota,Big Stone County,n/a,n/a,n/a,n/a,-35%,n/a
2020-03-29,US,United States,Minnesota,Blue Earth County,-65%,-38%,-40%,n/a,-35%,+20%
2020-03-29,US,United States,Minnesota,Brown County,-31%,-39%,n/a,n/a,-19%,+9%
2020-03-29,US,United States,Minnesota,Carlton County,-57%,-45%,n/a,n/a,-26%,+11%
2020-03-29,US,United States,Minnesota,Carver County,-53%,-39%,-41%,n/a,-46%,+24%
2020-03-29,US,United States,Minnesota,Cass County,-67%,-22%,-18%,n/a,-45%,+0%
2020-03-29,US,United States,Minnesota,Chippewa County,-31%,n/a,n/a,n/a,-25%,n/a
2020-03-29,US,United States,Minnesota,Chisago County,-72%,-41%,-33%,n/a,-35%,+20%
2020-03-29,US,United States,Minnesota,Clay County,-44%,-25%,n/a,n/a,-34%,+20%
2020-03-29,US,United States,Minnesota,Clearwater County,-35%,-34%,n/a,n/a,-38%,n/a
2020-03-29,US,United States,Minnesota,Cook County,-78%,-47%,n/a,n/a,-46%,n/a
2020-03-29,US,United States,Minnesota,Cottonwood County,-74%,n/a,n/a,n/a,-24%,n/a
2020-03-29,US,United States,Minnesota,Crow Wing County,-55%,-31%,-33%,n/a,-37%,+16%
2020-03-29,US,United States,Minnesota,Dakota County,-57%,-37%,-16%,-43%,-41%,+15%
2020-03-29,US,United States,Minnesota,Dodge County,-71%,-35%,n/a,n/a,-30%,+4%
2020-03-29,US,United States,Minnesota,Douglas County,-56%,-38%,-47%,-20%,-35%,+17%
2020-03-29,US,United States,Minnesota,Faribault County,-59%,-31%,n/a,n/a,-18%,n/a
2020-03-29,US,United States,Minnesota,Fillmore County,-74%,-25%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Freeborn County,-47%,-29%,n/a,-20%,-32%,+15%
2020-03-29,US,United States,Minnesota,Goodhue County,-49%,-38%,-20%,n/a,-39%,+18%
2020-03-29,US,United States,Minnesota,Grant County,n/a,n/a,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Minnesota,Hennepin County,-64%,-37%,-17%,-74%,-44%,+16%
2020-03-29,US,United States,Minnesota,Houston County,-85%,-30%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Hubbard County,-45%,-32%,n/a,n/a,-44%,n/a
2020-03-29,US,United States,Minnesota,Isanti County,-53%,-40%,-36%,n/a,-32%,+17%
2020-03-29,US,United States,Minnesota,Itasca County,-54%,-29%,n/a,n/a,-26%,+17%
2020-03-29,US,United States,Minnesota,Jackson County,-77%,n/a,n/a,n/a,-27%,n/a
2020-03-29,US,United States,Minnesota,Kanabec County,-59%,-39%,n/a,n/a,-38%,n/a
2020-03-29,US,United States,Minnesota,Kandiyohi County,-51%,-25%,n/a,n/a,-29%,+16%
2020-03-29,US,United States,Minnesota,Koochiching County,-44%,-32%,n/a,n/a,-29%,n/a
2020-03-29,US,United States,Minnesota,Lac qui Parle County,n/a,n/a,n/a,n/a,-20%,n/a
2020-03-29,US,United States,Minnesota,Lake County,-81%,-48%,-50%,n/a,-31%,n/a
2020-03-29,US,United States,Minnesota,Lake of the Woods County,-71%,n/a,n/a,n/a,n/a,n/a
2020-03-29,US,United States,Minnesota,Le Sueur County,-22%,-22%,n/a,n/a,-33%,+17%
2020-03-29,US,United States,Minnesota,Lincoln County,n/a,n/a,n/a,n/a,-26%,n/a
2020-03-29,US,United States,Minnesota,Lyon County,-51%,-33%,n/a,n/a,-25%,+4%
2020-03-29,US,United States,Minnesota,Mahnomen County,n/a,n/a,n/a,n/a,-52%,n/a
2020-03-29,US,United States,Minnesota,Marshall County,n/a,n/a,n/a,n/a,-29%,n/a
2020-03-29,US,United States,Minnesota,Martin County,-55%,-27%,n/a,n/a,-26%,n/a
2020-03-29,US,United States,Minnesota,McLeod County,-49%,-31%,n/a,n/a,-25%,+16%
2020-03-29,US,United States,Minnesota,Meeker County,-40%,-49%,n/a,n/a,-32%,+3%
2020-03-29,US,United States,Minnesota,Mille Lacs County,-49%,-30%,n/a,n/a,-39%,+11%
2020-03-29,US,United States,Minnesota,Morrison County,-49%,-37%,-61%,n/a,-27%,+13%
2020-03-29,US,United States,Minnesota,Mower County,-48%,-37%,n/a,n/a,-25%,+18%
2020-03-29,US,United States,Minnesota,Murray County,-35%,n/a,n/a,n/a,-22%,n/a
2020-03-29,US,United States,Minnesota,Nicollet County,-64%,-43%,n/a,n/a,-33%,+20%
2020-03-29,US,United States,Minnesota,Nobles County,-49%,-20%,n/a,-45%,-22%,n/a
2020-03-29,US,United States,Minnesota,Norman County,n/a,n/a,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Minnesota,Olmsted County,-62%,-35%,-13%,-57%,-40%,+15%
2020-03-29,US,United States,Minnesota,Otter Tail County,-45%,-15%,-2%,n/a,-30%,+15%
2020-03-29,US,United States,Minnesota,Pennington County,-39%,-21%,n/a,n/a,-40%,n/a
2020-03-29,US,United States,Minnesota,Pine County,-56%,-58%,-47%,n/a,-53%,+10%
2020-03-29,US,United States,Minnesota,Pipestone County,-64%,-20%,n/a,n/a,-26%,n/a
2020-03-29,US,United States,Minnesota,Polk County,-55%,-28%,n/a,n/a,-29%,+15%
2020-03-29,US,United States,Minnesota,Pope County,-83%,n/a,n/a,n/a,-33%,n/a
2020-03-29,US,United States,Minnesota,Ramsey County,-64%,-34%,-29%,-43%,-42%,+15%
2020-03-29,US,United States,Minnesota,Redwood County,-49%,-2%,n/a,n/a,-38%,n/a
2020-03-29,US,United States,Minnesota,Renville County,-50%,n/a,n/a,n/a,-22%,n/a
2020-03-29,US,United States,Minnesota,Rice County,-51%,-28%,-48%,-43%,-39%,+18%
2020-03-29,US,United States,Minnesota,Rock County,-65%,n/a,n/a,n/a,-26%,n/a
2020-03-29,US,United States,Minnesota,Roseau County,-73%,-26%,n/a,n/a,-49%,n/a
2020-03-29,US,United States,Minnesota,Scott County,-55%,-41%,-19%,n/a,-42%,+15%
2020-03-29,US,United States,Minnesota,Sherburne County,-50%,-37%,-42%,n/a,-38%,+20%
2020-03-29,US,United States,Minnesota,Sibley County,-32%,n/a,n/a,n/a,-18%,n/a
2020-03-29,US,United States,Minnesota,St. Louis County,-64%,-41%,-35%,-56%,-37%,+14%
2020-03-29,US,United States,Minnesota,Stearns County,-61%,-37%,-53%,-62%,-36%,+14%
2020-03-29,US,United States,Minnesota,Steele County,-53%,-27%,-60%,-44%,-33%,+19%
2020-03-29,US,United States,Minnesota,Stevens County,-63%,-26%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Swift County,-29%,-27%,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Minnesota,Todd County,-46%,-20%,n/a,n/a,-28%,+3%
2020-03-29,US,United States,Minnesota,Wabasha County,-75%,-25%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Wadena County,-46%,-27%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Waseca County,-40%,-45%,n/a,n/a,-21%,n/a
2020-03-29,US,United States,Minnesota,Washington County,-55%,-39%,-8%,-38%,-40%,+16%
2020-03-29,US,United States,Minnesota,Watonwan County,-57%,n/a,n/a,n/a,-7%,n/a
2020-03-29,US,United States,Minnesota,Wilkin County,n/a,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Minnesota,Winona County,-52%,-35%,n/a,-49%,-23%,+20%
2020-03-29,US,United States,Minnesota,Wright County,-55%,-37%,-25%,n/a,-35%,+15%
2020-03-29,US,United States,Minnesota,Yellow Medicine County,-23%,n/a,n/a,n/a,-26%,n/a
2020-03-29,AT,Austria,n/a,Burgenland,-83%,-36%,+19%,-43%,-49%,+16%
2020-03-29,AT,Austria,n/a,Carinthia,-85%,-62%,-45%,-59%,-48%,+13%
2020-03-29,AT,Austria,n/a,Lower Austria,-82%,-36%,+8%,-74%,-45%,+13%
2020-03-29,AT,Austria,n/a,Salzburg,-93%,-86%,-73%,-81%,-59%,+15%
2020-03-29,AT,Austria,n/a,Styria,-86%,-61%,-42%,-71%,-47%,+13%
2020-03-29,AT,Austria,n/a,Tyrol,-95%,-86%,-82%,-85%,-65%,+16%
2020-03-29,AT,Austria,n/a,Upper Austria,-86%,-44%,-19%,-67%,-47%,+13%
2020-03-29,AT,Austria,n/a,Vienna,-85%,-52%,-44%,-71%,-52%,+15%
2020-03-29,AT,Austria,n/a,Vorarlberg,-90%,-70%,-68%,-79%,-54%,+14%
2020-03-29,US,United States,South Dakota,Beadle County,-35%,-22%,n/a,n/a,-26%,n/a
2020-03-29,US,United States,South Dakota,Bon Homme County,n/a,n/a,n/a,n/a,-27%,n/a
2020-03-29,US,United States,South Dakota,Brookings County,-44%,-21%,n/a,n/a,-30%,+21%
2020-03-29,US,United States,South Dakota,Brown County,-30%,-10%,n/a,n/a,-23%,+17%
2020-03-29,US,United States,South Dakota,Brule County,-51%,n/a,n/a,n/a,-32%,n/a
2020-03-29,US,United States,South Dakota,Butte County,-8%,n/a,n/a,n/a,-17%,n/a
2020-03-29,US,United States,South Dakota,Charles Mix County,-59%,n/a,n/a,n/a,-18%,n/a
2020-03-29,US,United States,South Dakota,Clay County,-32%,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,South Dakota,Codington County,-35%,-14%,n/a,-29%,-24%,+15%
2020-03-29,US,United States,South Dakota,Custer County,n/a,n/a,n/a,n/a,-23%,n/a
2020-03-29,US,United States,South Dakota,Davison County,-36%,-7%,n/a,n/a,-19%,n/a
2020-03-29,US,United States,South Dakota,Dewey County,n/a,n/a,n/a,n/a,-42%,n/a
2020-03-29,US,United States,South Dakota,Fall River County,-35%,-12%,n/a,n/a,-23%,n/a
2020-03-29,US,United States,South Dakota,Grant County,-52%,n/a,n/a,n/a,-21%,n/a
2020-03-29,US,United States,South Dakota,Hamlin County,n/a,n/a,n/a,n/a,-32%,n/a
2020-03-29,US,United States,South Dakota,Hughes County,-20%,+6%,n/a,n/a,-16%,n/a
2020-03-29,US,United States,South Dakota,Hutchinson County,n/a,n/a,n/a,n/a,-17%,n/a
2020-03-29,US,United States,South Dakota,Kingsbury County,n/a,n/a,n/a,n/a,-27%,n/a
2020-03-29,US,United States,South Dakota,Lake County,-13%,-13%,n/a,n/a,-27%,n/a
2020-03-29,US,United States,South Dakota,Lawrence County,-42%,-14%,-41%,n/a,-46%,+0%
2020-03-29,US,United States,South Dakota,Lincoln County,-13%,+13%,n/a,n/a,-24%,+22%
2020-03-29,US,United States,South Dakota,McCook County,n/a,n/a,n/a,n/a,-24%,n/a
2020-03-29,US,United States,South Dakota,Meade County,-38%,-10%,n/a,n/a,-32%,+12%
2020-03-29,US,United States,South Dakota,Minnehaha County,-38%,-5%,+141%,-41%,-23%,+8%
2020-03-29,US,United States,South Dakota,Moody County,n/a,n/a,n/a,n/a,-27%,n/a
2020-03-29,US,United States,South Dakota,Pennington County,-42%,-6%,+90%,-24%,-30%,+8%
2020-03-29,US,United States,South Dakota,Roberts County,-37%,+4%,n/a,-33%,-29%,n/a
2020-03-29,US,United States,South Dakota,Shannon County,-50%,-11%,n/a,n/a,-30%,n/a
2020-03-29,US,United States,South Dakota,Spink County,n/a,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,South Dakota,Todd County,n/a,-26%,n/a,n/a,-43%,n/a
2020-03-29,US,United States,South Dakota,Tripp County,-36%,n/a,n/a,n/a,n/a,n/a
2020-03-29,US,United States,South Dakota,Turner County,n/a,n/a,n/a,n/a,-21%,n/a
2020-03-29,US,United States,South Dakota,Union County,-30%,-15%,n/a,-18%,-17%,n/a
2020-03-29,US,United States,South Dakota,Walworth County,-19%,n/a,n/a,n/a,-37%,n/a
2020-03-29,US,United States,South Dakota,Yankton County,-23%,-3%,n/a,n/a,-22%,+8%
2020-03-29,US,United States,New Hampshire,Belknap County,-52%,-28%,-53%,n/a,-35%,+18%
2020-03-29,US,United States,New Hampshire,Carroll County,-69%,-30%,-66%,n/a,-51%,+19%
2020-03-29,US,United States,New Hampshire,Cheshire County,-51%,-36%,-46%,n/a,-34%,+18%
2020-03-29,US,United States,New Hampshire,Coos County,-52%,-21%,-68%,n/a,-37%,+10%
2020-03-29,US,United States,New Hampshire,Grafton County,-62%,-37%,-71%,-45%,-44%,+20%
2020-03-29,US,United States,New Hampshire,Hillsborough County,-62%,-37%,-55%,-57%,-38%,+14%
2020-03-29,US,United States,New Hampshire,Merrimack County,-58%,-31%,-59%,-76%,-37%,+13%
2020-03-29,US,United States,New Hampshire,Rockingham County,-59%,-36%,-63%,-60%,-39%,+14%
2020-03-29,US,United States,New Hampshire,Strafford County,-51%,-38%,-53%,-39%,-38%,+13%
2020-03-29,US,United States,New Hampshire,Sullivan County,-45%,-22%,n/a,n/a,-28%,+16%
2020-03-29,US,United States,Alabama,Autauga County,-42%,-8%,-14%,n/a,-35%,+16%
2020-03-29,US,United States,Alabama,Baldwin County,-47%,-19%,-27%,-24%,-32%,+9%
2020-03-29,US,United States,Alabama,Barbour County,-27%,-20%,n/a,n/a,-23%,n/a
2020-03-29,US,United States,Alabama,Bibb County,-25%,-10%,n/a,n/a,-32%,n/a
2020-03-29,US,United States,Alabama,Blount County,-36%,-2%,n/a,n/a,-29%,+15%
2020-03-29,US,United States,Alabama,Bullock County,-37%,-13%,n/a,n/a,-24%,n/a
2020-03-29,US,United States,Alabama,Butler County,-37%,-5%,n/a,-45%,-30%,n/a
2020-03-29,US,United States,Alabama,Calhoun County,-40%,-17%,-22%,n/a,-33%,+8%
2020-03-29,US,United States,Alabama,Chambers County,-34%,+1%,n/a,-12%,-28%,+13%
2020-03-29,US,United States,Alabama,Cherokee County,-24%,+6%,n/a,n/a,-29%,n/a
2020-03-29,US,United States,Alabama,Chilton County,-41%,-11%,n/a,-27%,-26%,+14%
2020-03-29,US,United States,Alabama,Choctaw County,-13%,-16%,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Alabama,Clarke County,-27%,-24%,n/a,n/a,-27%,n/a
2020-03-29,US,United States,Alabama,Clay County,-33%,-14%,n/a,n/a,-20%,n/a
2020-03-29,US,United States,Alabama,Cleburne County,-22%,-3%,n/a,-36%,-9%,n/a
2020-03-29,US,United States,Alabama,Coffee County,-28%,-15%,n/a,n/a,-26%,+11%
2020-03-29,US,United States,Alabama,Colbert County,-30%,-6%,-14%,-20%,-22%,+12%
2020-03-29,US,United States,Alabama,Conecuh County,-49%,-10%,n/a,-33%,-21%,n/a
2020-03-29,US,United States,Alabama,Coosa County,n/a,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Alabama,Covington County,-37%,-15%,n/a,n/a,-23%,+7%
2020-03-29,US,United States,Alabama,Crenshaw County,-57%,-17%,n/a,n/a,-35%,n/a
2020-03-29,US,United States,Alabama,Cullman County,-33%,-2%,+86%,-33%,-29%,+8%
2020-03-29,US,United States,Alabama,Dale County,-34%,-9%,n/a,-17%,-25%,+11%
2020-03-29,US,United States,Alabama,Dallas County,-27%,-2%,n/a,n/a,-22%,+5%
2020-03-29,US,United States,Alabama,DeKalb County,-38%,-7%,+9%,-33%,-23%,+11%
2020-03-29,US,United States,Alabama,Elmore County,-40%,-13%,+50%,n/a,-37%,+8%
2020-03-29,US,United States,Alabama,Escambia County,-35%,-20%,n/a,n/a,-27%,+7%
2020-03-29,US,United States,Alabama,Etowah County,-47%,-13%,+19%,-27%,-33%,+9%
2020-03-29,US,United States,Alabama,Fayette County,-23%,n/a,n/a,n/a,-28%,n/a
2020-03-29,US,United States,Alabama,Franklin County,-27%,-4%,n/a,n/a,-14%,+5%
2020-03-29,US,United States,Alabama,Geneva County,-34%,-4%,n/a,n/a,-28%,-2%
2020-03-29,US,United States,Alabama,Greene County,+11%,-22%,n/a,-32%,-33%,n/a
2020-03-29,US,United States,Alabama,Hale County,-46%,-29%,n/a,n/a,-14%,n/a
2020-03-29,US,United States,Alabama,Henry County,-46%,-8%,n/a,n/a,-29%,n/a
